OID_,Join_Count,TARGET_FID,Join_Count_1,TARGET_FID_1,Join_Count_12,TARGET_FID_12,SIG_CD,SIG_ENG_NM,SIG_KOR_NM,MBSNCD,MBSNNM,BBSNCD,Urban,Elev,Slope,HSI,HSI_QUANTILE,HSI_QUANTILE_RANGE,MAP_NUM,MAP_NAME,구분,LV2_CODE,LV2_NAME,LC2Code,Shape_Length,Shape_Area
932,1,231996,1,41117,1,231996,44800,Hongseong-gun,홍성군,3202,부남방조제,32,1,1,1,0.1446220,1,0.003985 - 0.173681,366073,갈산,B,210,논,210,4000.000000000000000,1000000.000000000000000
933,1,238141,1,41907,1,238141,44800,Hongseong-gun,홍성군,3202,부남방조제,32,1,1,1,0.0772237,1,0.003985 - 0.173681,366073,갈산,B,210,논,210,4000.000000000000000,1000000.000000000000000
934,1,239977,1,42156,1,239977,44210,Seosan-si,서산시,3202,부남방조제,32,1,1,1,0.1377590,1,0.003985 - 0.173681,366062,부석,B,210,논,210,4000.000000000000000,1000000.000000000000000
935,1,239989,1,42168,1,239989,44800,Hongseong-gun,홍성군,3202,부남방조제,32,1,1,1,0.1704440,1,0.003985 - 0.173681,366071,해미,B,210,논,210,4000.000000000000000,1000000.000000000000000
936,1,241210,1,42333,1,241210,44210,Seosan-si,서산시,3202,부남방조제,32,1,1,1,0.1079200,1,0.003985 - 0.173681,366062,부석,B,210,논,210,4000.000000000000000,1000000.000000000000000
937,1,243058,1,42606,1,243058,44210,Seosan-si,서산시,3202,부남방조제,32,1,1,1,0.0901421,1,0.003985 - 0.173681,366062,부석,B,210,논,210,4000.000000000000000,1000000.000000000000000
938,1,244285,1,42799,1,244285,44210,Seosan-si,서산시,3202,부남방조제,32,1,1,1,0.1666970,1,0.003985 - 0.173681,366062,부석,B,210,논,210,4000.000000000000000,1000000.000000000000000
939,1,253502,1,44356,1,253502,44210,Seosan-si,서산시,3202,부남방조제,32,1,1,1,0.1576930,1,0.003985 - 0.173681,366023,태안,B,210,논,210,4000.000000000000000,1000000.000000000000000
940,1,246746,1,43188,1,246746,44210,Seosan-si,서산시,3202,부남방조제,32,1,1,1,0.1737700,2,0.173682 - 0.336644,366062,부석,B,210,논,210,4000.000000000000000,1000000.000000000000000
941,1,248593,1,43501,1,248593,44210,Seosan-si,서산시,3202,부남방조제,32,1,1,1,0.1887500,2,0.173682 - 0.336644,366024,서산,B,210,논,210,4000.000000000000000,1000000.000000000000000
942,2,249812,1,43713,1,249812,44210,Seosan-si,서산시,3202,부남방조제,32,1,1,1,0.2171430,2,0.173682 - 0.336644,366023,태안,B,210,논,210,4000.000000000000000,1000000.000000000000000
943,1,243041,1,42589,1,243041,44825,Taean-gun,태안군,3202,부남방조제,32,1,1,1,0.1540080,1,0.003985 - 0.173681,366061,달산,B,220,밭,220,4000.000000000000000,1000000.000000000000000
944,1,243042,1,42590,1,243042,44825,Taean-gun,태안군,3202,부남방조제,32,1,1,1,0.1361250,1,0.003985 - 0.173681,366061,달산,B,220,밭,220,4000.000000000000000,1000000.000000000000000
945,1,252879,1,44248,1,252879,44825,Taean-gun,태안군,3202,부남방조제,32,0,1,1,0.1537300,1,0.003985 - 0.173681,366023,태안,B,220,밭,220,4000.000000000000000,1000000.000000000000000
946,1,249196,1,43599,1,249196,44825,Taean-gun,태안군,3202,부남방조제,32,1,1,1,0.2245530,2,0.173682 - 0.336644,366023,태안,B,220,밭,220,4000.000000000000000,1000000.000000000000000
947,1,249215,1,43618,1,249215,44210,Seosan-si,서산시,3202,부남방조제,32,1,1,1,0.2730790,2,0.173682 - 0.336644,366033,운산,B,220,밭,220,4000.000000000000000,1000000.000000000000000
948,1,252287,1,44165,1,252287,44210,Seosan-si,서산시,3202,부남방조제,32,0,1,1,0.2574130,2,0.173682 - 0.336644,366033,운산,B,220,밭,220,4000.000000000000000,1000000.000000000000000
949,1,245529,1,43005,1,245529,44210,Seosan-si,서산시,3202,부남방조제,32,1,1,1,0.1456810,1,0.003985 - 0.173681,366071,해미,B,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
950,2,241838,1,42433,1,241838,44210,Seosan-si,서산시,3202,부남방조제,32,1,1,1,0.1827240,2,0.173682 - 0.336644,366071,해미,B,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
951,1,228919,1,40708,2,228919,44180,Boryeong-si,보령시,3202,부남방조제,32,1,1,1,0.1340370,1,0.003985 - 0.173681,366111,보령,B,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
952,1,230144,1,40866,1,230144,44180,Boryeong-si,보령시,3202,부남방조제,32,1,1,1,0.0630577,1,0.003985 - 0.173681,366102,대야,B,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
953,1,231377,1,41031,1,231377,44180,Boryeong-si,보령시,3202,부남방조제,32,1,1,1,0.1555430,1,0.003985 - 0.173681,366073,갈산,B,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
954,1,249800,1,43701,1,249800,44825,Taean-gun,태안군,3202,부남방조제,32,1,1,1,0.1152750,1,0.003985 - 0.173681,366014,소원,B,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
955,1,252259,1,44139,1,252259,44825,Taean-gun,태안군,3202,부남방조제,32,1,1,1,0.1151950,1,0.003985 - 0.173681,366014,소원,B,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
956,1,242451,1,42519,1,242451,44210,Seosan-si,서산시,3202,부남방조제,32,1,1,1,0.2116850,2,0.173682 - 0.336644,366071,해미,B,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
957,1,244296,1,42810,1,244296,44210,Seosan-si,서산시,3202,부남방조제,32,1,1,1,0.2229650,2,0.173682 - 0.336644,366071,해미,B,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
958,1,250421,1,43819,1,250421,44825,Taean-gun,태안군,3202,부남방조제,32,1,1,1,0.2015290,2,0.173682 - 0.336644,366023,태안,B,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
959,1,250432,1,43830,1,250432,44210,Seosan-si,서산시,3202,부남방조제,32,1,1,1,0.2134810,2,0.173682 - 0.336644,366024,서산,B,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
960,1,252881,1,44250,1,252881,44825,Taean-gun,태안군,3202,부남방조제,32,1,1,1,0.1628090,1,0.003985 - 0.173681,366023,태안,B,330,혼효림,330,4000.000000000000000,1000000.000000000000000
961,1,236916,1,41752,1,236916,44800,Hongseong-gun,홍성군,3202,부남방조제,32,1,1,1,0.2174640,2,0.173682 - 0.336644,366073,갈산,B,330,혼효림,330,4000.000000000000000,1000000.000000000000000
962,1,258413,1,45075,1,258413,44825,Taean-gun,태안군,3202,부남방조제,32,1,1,1,0.0434125,1,0.003985 - 0.173681,366012,방갈,B,710,내륙수,710,4000.000000000000000,1000000.000000000000000
963,2,239367,1,42074,1,239367,44210,Seosan-si,서산시,3202,부남방조제,32,1,1,1,0.0186663,1,0.003985 - 0.173681,366062,부석,B,720,해양수,720,4000.000000000000000,1000000.000000000000000
964,1,203098,1,34685,1,203098,44770,Seocheon-gun,서천군,3203,금강서해,32,1,1,1,0.0499538,1,0.003985 - 0.173681,366154,서천,B,110,주거지역,110,4000.000000000000000,1000000.000000000000000
965,1,192649,1,30545,2,192649,45130,Gunsan-si,군산시,3203,금강서해,32,1,1,1,0.1269160,1,0.003985 - 0.173681,356032,군산,C,150,교통시설지역,150,4000.000000000000000,1000000.000000000000000
966,1,192651,1,30547,2,192651,45130,Gunsan-si,군산시,3203,금강서해,32,1,1,1,0.1174990,1,0.003985 - 0.173681,356032,군산,C,210,논,210,4000.000000000000000,1000000.000000000000000
967,1,192653,1,30549,2,192653,45130,Gunsan-si,군산시,3203,금강서해,32,1,1,1,0.1002400,1,0.003985 - 0.173681,356041,산월,C,210,논,210,4000.000000000000000,1000000.000000000000000
968,1,202484,1,34457,1,202484,44770,Seocheon-gun,서천군,3203,금강서해,32,1,1,1,0.0719222,1,0.003985 - 0.173681,366154,서천,B,210,논,210,4000.000000000000000,1000000.000000000000000
969,1,228307,1,40632,1,228307,44180,Boryeong-si,보령시,3203,금강서해,32,1,1,1,0.1004310,1,0.003985 - 0.173681,366111,보령,B,210,논,210,4000.000000000000000,1000000.000000000000000
970,1,230776,1,40964,1,230776,44800,Hongseong-gun,홍성군,3203,금강서해,32,1,1,1,0.1561060,1,0.003985 - 0.173681,366074,홍성,B,210,논,210,4000.000000000000000,1000000.000000000000000
971,1,234462,1,41448,1,234462,44800,Hongseong-gun,홍성군,3203,금강서해,32,1,1,1,0.1566780,1,0.003985 - 0.173681,366074,홍성,B,210,논,210,4000.000000000000000,1000000.000000000000000
972,1,233847,1,41367,1,233847,44800,Hongseong-gun,홍성군,3203,금강서해,32,1,1,1,0.1772220,2,0.173682 - 0.336644,366074,홍성,B,210,논,210,4000.000000000000000,1000000.000000000000000
973,1,231387,1,41041,1,231387,44800,Hongseong-gun,홍성군,3203,금강서해,32,1,1,1,0.1685840,1,0.003985 - 0.173681,366074,홍성,B,220,밭,220,4000.000000000000000,1000000.000000000000000
974,1,227696,1,40554,1,227696,44180,Boryeong-si,보령시,3203,금강서해,32,0,1,1,0.1762130,2,0.173682 - 0.336644,366111,보령,B,220,밭,220,4000.000000000000000,1000000.000000000000000
975,1,218476,1,39242,1,218476,44180,Boryeong-si,보령시,3203,금강서해,32,1,1,1,0.1580690,1,0.003985 - 0.173681,366114,외산,B,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
976,1,220323,1,39506,1,220323,44180,Boryeong-si,보령시,3203,금강서해,32,1,1,1,0.1075210,1,0.003985 - 0.173681,366114,외산,B,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
977,1,206787,1,36031,1,206787,44770,Seocheon-gun,서천군,3203,금강서해,32,0,1,1,0.1597540,1,0.003985 - 0.173681,366152,판교,B,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
978,1,206791,1,36035,1,206791,44770,Seocheon-gun,서천군,3203,금강서해,32,1,1,1,0.1643240,1,0.003985 - 0.173681,366152,판교,B,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
979,1,222168,1,39757,1,222168,44180,Boryeong-si,보령시,3203,금강서해,32,1,1,1,0.1242930,1,0.003985 - 0.173681,366114,외산,B,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
980,1,224000,1,40017,1,224000,44180,Boryeong-si,보령시,3203,금강서해,32,1,1,1,0.1321100,1,0.003985 - 0.173681,366111,보령,B,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
981,1,230161,1,40883,1,230161,44800,Hongseong-gun,홍성군,3203,금강서해,32,1,1,1,0.1661890,1,0.003985 - 0.173681,366112,라원,B,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
982,1,213545,1,38258,1,213545,44180,Boryeong-si,보령시,3203,금강서해,32,1,1,1,0.1959660,2,0.173682 - 0.336644,366151,웅천,B,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
983,1,225846,1,40288,1,225846,44180,Boryeong-si,보령시,3203,금강서해,32,1,1,1,0.1757220,2,0.173682 - 0.336644,366111,보령,B,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
984,1,195108,1,31567,1,195108,45130,Gunsan-si,군산시,3203,금강서해,32,1,1,1,0.1451480,1,0.003985 - 0.173681,356032,군산,C,330,혼효림,330,4000.000000000000000,1000000.000000000000000
985,1,214170,1,38420,1,214170,44180,Boryeong-si,보령시,3203,금강서해,32,1,1,1,0.1325120,1,0.003985 - 0.173681,366114,외산,B,330,혼효림,330,4000.000000000000000,1000000.000000000000000
986,1,222160,1,39751,1,222160,44180,Boryeong-si,보령시,3203,금강서해,32,1,1,1,0.1677520,1,0.003985 - 0.173681,366113,대천,B,330,혼효림,330,4000.000000000000000,1000000.000000000000000
987,1,206174,1,35809,1,206174,44770,Seocheon-gun,서천군,3203,금강서해,32,1,1,1,0.1761590,2,0.173682 - 0.336644,366152,판교,B,330,혼효림,330,4000.000000000000000,1000000.000000000000000
988,1,194486,1,31304,1,194486,45130,Gunsan-si,군산시,3203,금강서해,32,0,1,1,0.0951140,1,0.003985 - 0.173681,356031,오식,C,620,기타나지,620,4000.000000000000000,1000000.000000000000000
989,1,227078,1,40463,1,227078,44180,Boryeong-si,보령시,3203,금강서해,32,1,1,1,0.1144330,1,0.003985 - 0.173681,366111,보령,B,710,내륙수,710,4000.000000000000000,1000000.000000000000000
990,1,191431,1,30061,2,191431,45130,Gunsan-si,군산시,3301,만경강,33,0,1,1,0.0998989,1,0.003985 - 0.173681,356041,산월,C,110,주거지역,110,4000.000000000000000,1000000.000000000000000
991,2,184696,1,27520,1,184696,45111,"Wansan-gu, Jeonju-si",전주시완산구,3301,만경강,33,0,1,1,0.1872790,2,0.173682 - 0.336644,357014,전주,C,110,주거지역,110,4000.000000000000000,1000000.000000000000000
992,2,187758,1,28636,1,187758,45113,"Deokjin-gu, Jeonju-si",전주시덕진구,3301,만경강,33,1,1,1,0.1712860,1,0.003985 - 0.173681,357013,반월,C,210,논,210,4000.000000000000000,1000000.000000000000000
993,2,190816,1,29816,2,190816,45130,Gunsan-si,군산시,3301,만경강,33,1,1,1,0.1004040,1,0.003985 - 0.173681,356041,산월,C,210,논,210,4000.000000000000000,1000000.000000000000000
994,1,191441,1,30071,1,191441,45140,Iksan-si,익산시,3301,만경강,33,1,1,1,0.1108270,1,0.003985 - 0.173681,356042,익산,C,210,논,210,4000.000000000000000,1000000.000000000000000
995,1,192059,1,30324,1,192059,45140,Iksan-si,익산시,3301,만경강,33,0,1,1,0.0860777,1,0.003985 - 0.173681,356042,익산,C,210,논,210,4000.000000000000000,1000000.000000000000000
996,1,193306,1,30838,1,193306,45710,Wanju-gun,완주군,3301,만경강,33,0,1,1,0.1469340,1,0.003985 - 0.173681,357012,읍내,C,210,논,210,4000.000000000000000,1000000.000000000000000
997,2,195743,1,31839,1,195743,45130,Gunsan-si,군산시,3301,만경강,33,1,1,1,0.1175080,1,0.003985 - 0.173681,356042,익산,C,210,논,210,4000.000000000000000,1000000.000000000000000
998,1,195744,1,31840,1,195744,45140,Iksan-si,익산시,3301,만경강,33,1,1,1,0.1198500,1,0.003985 - 0.173681,356042,익산,C,210,논,210,4000.000000000000000,1000000.000000000000000
999,2,196358,1,32076,1,196358,45130,Gunsan-si,군산시,3301,만경강,33,1,1,1,0.1248340,1,0.003985 - 0.173681,356042,익산,C,210,논,210,4000.000000000000000,1000000.000000000000000
1000,1,196975,1,32324,1,196975,45140,Iksan-si,익산시,3301,만경강,33,1,1,1,0.1271300,1,0.003985 - 0.173681,366164,함열,B,210,논,210,4000.000000000000000,1000000.000000000000000
1001,2,197586,1,32566,1,197586,45130,Gunsan-si,군산시,3301,만경강,33,0,1,1,0.1622910,1,0.003985 - 0.173681,366164,함열,B,210,논,210,4000.000000000000000,1000000.000000000000000
1002,2,186542,1,28191,1,186542,45113,"Deokjin-gu, Jeonju-si",전주시덕진구,3301,만경강,33,1,1,1,0.2011550,2,0.173682 - 0.336644,357014,전주,C,210,논,210,4000.000000000000000,1000000.000000000000000
1003,1,192079,1,30344,1,192079,45710,Wanju-gun,완주군,3301,만경강,33,1,1,1,0.1933670,2,0.173682 - 0.336644,357012,읍내,C,210,논,210,4000.000000000000000,1000000.000000000000000
1004,1,200685,1,33798,1,200685,45710,Wanju-gun,완주군,3301,만경강,33,0,1,1,0.1864800,2,0.173682 - 0.336644,367134,화평,D,210,논,210,4000.000000000000000,1000000.000000000000000
1005,1,187130,1,28394,1,187130,45210,Gimje-si,김제시,3301,만경강,33,1,1,1,0.1279240,1,0.003985 - 0.173681,356044,김제,C,220,밭,220,4000.000000000000000,1000000.000000000000000
1006,1,194520,1,31338,1,194520,45140,Iksan-si,익산시,3301,만경강,33,1,1,1,0.1262420,1,0.003985 - 0.173681,356042,익산,C,220,밭,220,4000.000000000000000,1000000.000000000000000
1007,1,201916,1,34277,1,201916,45710,Wanju-gun,완주군,3301,만경강,33,0,1,1,0.1531550,1,0.003985 - 0.173681,367134,화평,D,220,밭,220,4000.000000000000000,1000000.000000000000000
1008,1,196353,1,32071,1,196353,45130,Gunsan-si,군산시,3301,만경강,33,1,1,1,0.1850540,2,0.173682 - 0.336644,356041,산월,C,220,밭,220,4000.000000000000000,1000000.000000000000000
1009,2,177931,1,24927,2,177931,45710,Wanju-gun,완주군,3301,만경강,33,1,1,1,0.1694880,1,0.003985 - 0.173681,357052,원천,B,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
1010,1,192085,1,30349,1,192085,45710,Wanju-gun,완주군,3301,만경강,33,1,1,1,0.1372770,1,0.003985 - 0.173681,357021,대아,C,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
1011,1,195164,1,31623,1,195164,45710,Wanju-gun,완주군,3301,만경강,33,1,1,1,0.1315580,1,0.003985 - 0.173681,357021,대아,C,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
1012,1,198224,1,32844,1,198224,45710,Wanju-gun,완주군,3301,만경강,33,1,1,1,0.1609210,1,0.003985 - 0.173681,367134,화평,D,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
1013,2,177938,1,24934,2,177938,45710,Wanju-gun,완주군,3301,만경강,33,1,1,1,0.1899020,2,0.173682 - 0.336644,357052,원천,B,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
1014,2,182239,1,26608,1,182239,45111,"Wansan-gu, Jeonju-si",전주시완산구,3301,만경강,33,1,1,1,0.1791580,2,0.173682 - 0.336644,357014,전주,C,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
1015,1,200075,1,33569,1,200075,45710,Wanju-gun,완주군,3301,만경강,33,1,1,1,0.1872780,2,0.173682 - 0.336644,367134,화평,D,310,활엽수림,310,4000.000000000000000,1000000.000000000000000
1016,1,176695,1,24440,1,176695,45710,Wanju-gun,완주군,3301,만경강,33,1,1,1,0.1636210,1,0.003985 - 0.173681,357051,상두,B,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
1017,2,178548,1,25165,2,178548,45710,Wanju-gun,완주군,3301,만경강,33,1,1,1,0.1058790,1,0.003985 - 0.173681,357052,원천,B,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
1018,1,198823,1,33069,1,198823,45140,Iksan-si,익산시,3301,만경강,33,1,1,1,0.1555200,1,0.003985 - 0.173681,366164,함열,B,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
1019,1,183454,1,27050,1,183454,45710,Wanju-gun,완주군,3301,만경강,33,1,1,1,0.2199370,2,0.173682 - 0.336644,357013,반월,C,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
1020,1,189003,1,29122,1,189003,45710,Wanju-gun,완주군,3301,만경강,33,1,1,1,0.2037390,2,0.173682 - 0.336644,357012,읍내,C,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
1021,1,193920,1,31096,1,193920,45710,Wanju-gun,완주군,3301,만경강,33,1,1,1,0.1814150,2,0.173682 - 0.336644,357012,읍내,C,320,침엽수림,320,4000.000000000000000,1000000.000000000000000
1022,2,181620,1,26369,1,181620,45111,"Wansan-gu, Jeonju-si",전주시완산구,3301,만경강,33,1,1,1,0.1475500,1,0.003985 - 0.173681,357014,전주,C,330,혼효림,330,4000.000000000000000,1000000.000000000000000
1023,1,195147,1,31606,1,195147,45710,Wanju-gun,완주군,3301,만경강,33,1,1,1,0.1583440,1,0.003985 - 0.173681,357012,읍내,C,330,혼효림,330,4000.000000000000000,1000000.000000000000000
1024,2,184688,1,27512,1,184688,45111,"Wansan-gu, Jeonju-si",전주시완산구,3301,만경강,33,1,1,1,0.2170260,2,0.173682 - 0.336644,357013,반월,C,330,혼효림,330,4000.000000000000000,1000000.000000000000000
1025,1,185319,1,27748,1,185319,45710,Wanju-gun,완주군,3301,만경강,33,1,1,1,0.1782870,2,0.173682 - 0.336644,357023,신정,C,330,혼효림,330,4000.000000000000000,1000000.000000000000000
1026,2,188371,1,28866,1,188371,45113,"Deokjin-gu, Jeonju-si",전주시덕진구,3301,만경강,33,1,1,1,0.1455620,1,0.003985 - 0.173681,357011,삼례,C,430,기타초지,430,4000.000000000000000,1000000.000000000000000
1027,1,195160,1,31619,1,195160,45710,Wanju-gun,완주군,3301,만경강,33,1,1,1,0.1068610,1,0.003985 - 0.173681,357021,대아,C,710,내륙수,710,4000.000000000000000,1000000.000000000000000
1028,1,166218,1,20307,1,166218,45180,Jeongeup-si,정읍시,3302,동진강,33,1,1,1,0.0821403,1,0.003985 - 0.173681,356083,정읍,C,110,주거지역,110,4000.000000000000000,1000000.000000000000000
1029,1,184048,1,27259,1,184048,45210,Gimje-si,김제시,3302,동진강,33,0,1,1,0.1066800,1,0.003985 - 0.173681,356043,만경,C,110,주거지역,110,4000.000000000000000,1000000.000000000000000
1030,1,166830,1,20549,1,166830,45180,Jeongeup-si,정읍시,3302,동진강,33,1,1,1,0.0837076,1,0.003985 - 0.173681,356083,정읍,C,210,논,210,4000.000000000000000,1000000.000000000000000
